@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 74\nSize of the tree: 147\n','Number of rules: 96\n','Number of rules: 92\n','Number of rules: 86\n','Number of rules: 81\n','Number of rules: 85\n','Number of rules: 87\n','Number of rules: 83\n','Number of rules: 82\n','Number of rules: 101\n','Number of rules: 78\n','Number of rules: 95\n','Number of rules: 79\n','Number of rules: 84\n','Number of rules: 88\n','Number of rules: 80\n','Number of rules: 76\n','Number of rules: 90\n','Number of rules: 74\n','Number of rules: 89\n','Number of rules: 77\n','Number of rules: 73\n','Number of rules: 91\n','Number of rules: 69\n','Number of rules: 97\n','Number of rules: 93\n','Number of rules: 94\n','Number of rules: 75\n','Number of rules: 72\n','Number of rules: 68\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman-data,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,52,21,0,71.232877,28.767123,0,0.618277,0.137147,0.296769,45.228055,76.227148,159.216532,7563.54802,-7404.331488,2.181048,103.610247,-101.429198,100.143107,1.371823,62.89743,0.6,9,0.086207,5,0.913793,53,0.4,6,0.642857,0.6,0.62069,0.5273,0.833908,0.693017,0.712329,0.090421,0.909579,0.287671,0.707843,0.712329,0.708087,0.622163,0.877314,0.726219,0.672138,0.712329,0.015,0,0.015625,0,15.625,0,47753,143306,18488,90.410959,38.90411,'Number of leaves: 90\nSize of the tree: 179\n',179,90,90
pacman-data,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,51,23,0,68.918919,31.081081,0,0.584979,0.157584,0.328002,51.942937,84.204421,161.45541,15072.646879,-14911.191469,2.18183,203.684417,-201.502587,89.83308,1.213961,55.63956,0.625,10,0.137931,8,0.862069,50,0.375,6,0.555556,0.625,0.588235,0.467341,0.746228,0.441005,0.689189,0.106625,0.893375,0.310811,0.70236,0.689189,0.68693,0.594073,0.831842,0.65842,0.662635,0.689189,0.017,0,0.03125,0,31.25,0,49205,143093,18701,81.081081,40,'Number of leaves: 93\nSize of the tree: 185\n',185,93,93
pacman-data,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,45,29,0,60.810811,39.189189,0,0.478747,0.183984,0.373354,60.534074,95.650803,162.587243,19376.889375,-19214.302132,2.197125,261.849856,-259.652732,77.057924,1.041323,47.394816,0.866667,13,0.220339,13,0.779661,46,0.133333,2,0.5,0.866667,0.634146,0.544273,0.787571,0.380029,0.608108,0.131862,0.868138,0.391892,0.63964,0.608108,0.598322,0.491609,0.757334,0.542112,0.563799,0.608108,0.019,0,0.015625,0,15.625,0,45817,143093,18701,74.324324,39.189189,'Number of leaves: 86\nSize of the tree: 171\n',171,86,86
pacman-data,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.493577,0.176756,0.365469,58.29019,93.87323,159.216532,19369.541482,-19210.324949,2.181048,265.336185,-263.155136,75.226162,1.030495,47.247708,0.533333,8,0.068966,4,0.931034,54,0.466667,7,0.666667,0.533333,0.592593,0.506251,0.708046,0.463096,0.630137,0.143162,0.856838,0.369863,0.596249,0.630137,0.596855,0.489829,0.733925,0.490102,0.530671,0.630137,0.015,0.001,0.015625,0,15.625,0,46301,143306,18488,75.342466,37.260274,'Number of leaves: 87\nSize of the tree: 173\n',173,87,87
pacman-data,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.575044,0.155208,0.31683,51.184172,81.379898,159.216532,8648.263599,-8489.047067,2.181048,118.469364,-116.288316,90.167452,1.235171,56.631966,0.666667,10,0.068966,4,0.931034,54,0.333333,5,0.714286,0.666667,0.689655,0.613414,0.824713,0.63712,0.684932,0.116345,0.883655,0.315068,0.675647,0.684932,0.675161,0.575509,0.848547,0.654099,0.630825,0.684932,0.017,0.001,0.015625,0.015625,15.625,15.625,38557,143306,18488,84.931507,41.643836,'Number of leaves: 71\nSize of the tree: 141\n',141,71,71
pacman-data,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.529032,0.149039,0.329269,49.149846,84.574995,159.216532,10791.049489,-10631.832957,2.181048,147.822596,-145.641547,90.87876,1.244915,57.078721,0.533333,8,0.051724,3,0.948276,55,0.466667,7,0.727273,0.533333,0.615385,0.543954,0.857471,0.729604,0.643836,0.11451,0.88549,0.356164,0.650603,0.643836,0.642703,0.533427,0.856367,0.6806,0.614282,0.643836,0.02,0,0.015625,0,15.625,0,48237,143306,18488,84.931507,36.438356,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
pacman-data,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.540534,0.164039,0.34745,54.102383,89.255911,159.155028,12943.175498,-12784.02047,2.180206,177.303774,-175.123568,84.689842,1.160135,53.212168,0.666667,10,0.086207,5,0.913793,53,0.333333,5,0.666667,0.666667,0.666667,0.58046,0.808046,0.579471,0.657534,0.125198,0.874802,0.342466,0.658754,0.657534,0.655587,0.541298,0.813994,0.618734,0.616136,0.657534,0.017,0,0.015625,0,15.625,0,51141,143306,18488,82.191781,40.273973,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
pacman-data,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.538649,0.165848,0.350062,54.740583,90.003833,158.78985,18291.011149,-18132.221299,2.175203,250.561797,-248.386593,82.638523,1.132035,52.042699,0.75,12,0.122807,7,0.877193,50,0.25,4,0.631579,0.75,0.685714,0.591323,0.86568,0.540157,0.643836,0.083762,0.916238,0.356164,0.674918,0.643836,0.647972,0.561616,0.800597,0.595564,0.589085,0.643836,0.017,0.001,0.03125,0,31.25,0,49205,143306,18488,76.712329,39.452055,'Number of leaves: 93\nSize of the tree: 185\n',185,93,93
pacman-data,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,37,36,0,50.684932,49.315068,0,0.349988,0.213012,0.39344,70.307642,101.156769,158.78985,15116.225977,-14957.436127,2.175203,207.071589,-204.896385,57.681442,0.790157,36.325648,0.6875,11,0.175439,10,0.824561,47,0.3125,5,0.52381,0.6875,0.594595,0.467959,0.83443,0.643442,0.506849,0.144729,0.855271,0.493151,0.501239,0.506849,0.49945,0.35683,0.726018,0.516779,0.43005,0.506849,0.014,0,0.015625,0,15.625,0,43881,143306,18488,78.082192,46.30137,'Number of leaves: 82\nSize of the tree: 163\n',163,82,82
pacman-data,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.47612,0.181371,0.381625,59.864131,98.118864,158.78985,17239.510685,-17080.720835,2.175203,236.157681,-233.982477,75.927462,1.040102,47.81632,0.625,10,0.175439,10,0.824561,47,0.375,6,0.5,0.625,0.555556,0.416998,0.716009,0.381307,0.60274,0.129326,0.870674,0.39726,0.616087,0.60274,0.599042,0.474838,0.766613,0.511716,0.576601,0.60274,0.015,0.001,0.015625,0,15.625,0,50173,143306,18488,75.342466,38.082192,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95
pacman-data,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.579514,0.160782,0.331714,53.068634,85.286564,158.78985,9728.561268,-9569.771418,2.175203,133.267963,-131.092759,87.905245,1.204181,55.359486,0.625,10,0.052632,3,0.947368,54,0.375,6,0.769231,0.625,0.689655,0.618908,0.830044,0.592577,0.684932,0.111244,0.888756,0.315068,0.6908,0.684932,0.675942,0.577673,0.840733,0.635945,0.642776,0.684932,0.014,0,0.015625,0,15.625,0,48237,143306,18488,84.931507,40.273973,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
pacman-data,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,44,30,0,59.459459,40.540541,0,0.459723,0.183426,0.366764,60.460834,94.155197,161.45541,17236.189958,-17074.734548,2.18183,232.921486,-230.739656,76.262177,1.03057,47.234203,0.625,10,0.103448,6,0.896552,52,0.375,6,0.625,0.625,0.625,0.521552,0.775323,0.670884,0.594595,0.145707,0.854293,0.405405,0.600841,0.594595,0.593122,0.45552,0.766453,0.599154,0.583519,0.594595,0.023,0,0.03125,0,31.25,0,47269,143093,18701,78.378378,41.621622,'Number of leaves: 89\nSize of the tree: 177\n',177,89,89
pacman-data,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,48,26,0,64.864865,35.135135,0,0.548251,0.160757,0.336548,52.988659,86.398121,161.45541,11866.128619,-11704.673209,2.18183,160.353089,-158.17126,88.646294,1.197923,54.904505,0.75,12,0.068966,4,0.931034,54,0.25,4,0.75,0.75,0.75,0.681034,0.905711,0.772832,0.648649,0.088228,0.911772,0.351351,0.678933,0.648649,0.654365,0.560935,0.843251,0.643062,0.622551,0.648649,0.015,0,0.015625,0,15.625,0,51625,143093,18701,85.135135,39.459459,'Number of leaves: 98\nSize of the tree: 195\n',195,98,98
pacman-data,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.526919,0.17443,0.349165,57.523211,89.685273,159.216532,16155.253361,-15996.036828,2.181048,221.304841,-219.123792,82.518201,1.130386,51.827659,0.666667,10,0.12069,7,0.87931,51,0.333333,5,0.588235,0.666667,0.625,0.521934,0.774713,0.536391,0.643836,0.121628,0.878372,0.356164,0.646524,0.643836,0.642115,0.526088,0.773647,0.554214,0.628544,0.643836,0.017,0,0.015625,0,15.625,0,44365,143306,18488,76.712329,42.191781,'Number of leaves: 83\nSize of the tree: 165\n',165,83,83
pacman-data,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.522516,0.163087,0.351917,53.78249,90.392091,159.216532,17220.456242,-17061.239709,2.181048,235.896661,-233.715612,80.748886,1.106149,50.716395,0.6,9,0.12069,7,0.87931,51,0.4,6,0.5625,0.6,0.580645,0.468144,0.76092,0.48289,0.643836,0.113798,0.886202,0.356164,0.637485,0.643836,0.636632,0.536086,0.804544,0.594338,0.582975,0.643836,0.017,0,0.03125,0,31.25,0,48237,143306,18488,78.082192,36.986301,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91
pacman-data,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.527037,0.165155,0.353676,54.464387,90.844033,159.216532,14018.332691,-13859.116159,2.181048,192.031955,-189.850906,83.351253,1.141798,52.350878,0.666667,10,0.086207,5,0.913793,53,0.333333,5,0.666667,0.666667,0.666667,0.58046,0.822989,0.583696,0.643836,0.110483,0.889517,0.356164,0.637513,0.643836,0.628589,0.528639,0.791521,0.542609,0.564783,0.643836,0.017,0,0.015625,0,15.625,0,46301,143306,18488,79.452055,39.726027,'Number of leaves: 87\nSize of the tree: 173\n',173,87,87
pacman-data,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.459926,0.191123,0.369376,62.96641,94.772516,159.921683,17234.986384,-17075.064701,2.190708,236.095704,-233.904996,73.725713,1.009941,46.101137,0.6,9,0.086207,5,0.913793,53,0.4,6,0.642857,0.6,0.62069,0.5273,0.752299,0.61236,0.589041,0.129062,0.870938,0.410959,0.598194,0.589041,0.588877,0.461784,0.775772,0.558922,0.563824,0.589041,0.017,0,0.015625,0,15.625,0,48721,143306,18488,76.712329,40.547945,'Number of leaves: 92\nSize of the tree: 183\n',183,92,92
pacman-data,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,39,34,0,53.424658,46.575342,0,0.385644,0.19682,0.378586,64.913794,97.254255,159.155028,16178.162076,-16019.007047,2.180206,221.618659,-219.438453,66.785223,0.914866,41.962371,0.6,9,0.172414,10,0.827586,48,0.4,6,0.473684,0.6,0.529412,0.39374,0.78908,0.623607,0.534247,0.147121,0.852879,0.465753,0.541005,0.534247,0.53513,0.389415,0.756289,0.531915,0.495685,0.534247,0.014,0.001,0.015625,0,15.625,0,42913,143306,18488,71.232877,40,'Number of leaves: 80\nSize of the tree: 159\n',159,80,80
pacman-data,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,49,24,0,67.123288,32.876712,0,0.566551,0.172023,0.34546,56.778617,88.820538,158.78985,18293.27446,-18134.48461,2.175203,250.592801,-248.417597,83.278878,1.140807,52.44597,0.8125,13,0.140351,8,0.859649,49,0.1875,3,0.619048,0.8125,0.702703,0.614259,0.833882,0.537889,0.671233,0.101883,0.898117,0.328767,0.676658,0.671233,0.666514,0.568313,0.777184,0.59351,0.627633,0.671233,0.019,0,0.015625,0,15.625,0,44365,143306,18488,75.342466,41.369863,'Number of leaves: 83\nSize of the tree: 165\n',165,83,83
pacman-data,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,49,24,0,67.123288,32.876712,0,0.563962,0.142154,0.317997,46.920024,81.759663,158.78985,12924.447613,-12765.657763,2.175203,177.047228,-174.872024,93.987073,1.287494,59.189597,0.5,8,0.052632,3,0.947368,54,0.5,8,0.727273,0.5,0.592593,0.517333,0.785088,0.635457,0.671233,0.102454,0.897546,0.328767,0.682435,0.671233,0.659769,0.571226,0.851086,0.6762,0.61497,0.671233,0.015,0,0.015625,0,15.625,0,51141,143306,18488,82.191781,37.534247,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97
pacman-data,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,49,24,0,67.123288,32.876712,0,0.560351,0.149316,0.328186,49.284065,84.379278,158.78985,15069.341519,-14910.551669,2.175203,206.429336,-204.254132,88.514654,1.21253,55.743269,0.875,14,0.157895,9,0.842105,48,0.125,2,0.608696,0.875,0.717949,0.638604,0.907346,0.609815,0.671233,0.10232,0.89768,0.328767,0.660277,0.671233,0.657359,0.56775,0.831421,0.656098,0.580963,0.671233,0.017,0,0.015625,0,15.625,0,46301,143306,18488,80.821918,37.260274,'Number of leaves: 87\nSize of the tree: 173\n',173,87,87
pacman-data,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,46,28,0,62.162162,37.837838,0,0.492778,0.169565,0.346183,55.892112,88.871779,161.45541,10802.748301,-10641.29289,2.18183,145.983085,-143.801255,81.001244,1.094611,50.169421,0.75,12,0.172414,10,0.827586,48,0.25,4,0.545455,0.75,0.631579,0.520209,0.81681,0.543067,0.621622,0.129482,0.870518,0.378378,0.575597,0.621622,0.594874,0.478641,0.829823,0.602497,0.518845,0.621622,0.017,0,0.015625,0,15.625,0,45333,143093,18701,83.783784,42.432432,'Number of leaves: 85\nSize of the tree: 169\n',169,85,85
pacman-data,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,44,30,0,59.459459,40.540541,0,0.47042,0.17152,0.361044,56.536534,92.686722,161.45541,18302.204255,-18140.748845,2.18183,247.327085,-245.145255,80.355959,1.085891,49.769753,0.4375,7,0.034483,2,0.965517,56,0.5625,9,0.777778,0.4375,0.56,0.507598,0.746228,0.579056,0.594595,0.104354,0.895646,0.405405,0.631612,0.594595,0.600647,0.501276,0.785418,0.553527,0.54027,0.594595,0.019,0,0.015625,0,15.625,0,47269,143093,18701,74.324324,35.945946,'Number of leaves: 89\nSize of the tree: 177\n',177,89,89
pacman-data,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,49,24,0,67.123288,32.876712,0,0.563419,0.160491,0.34122,52.972547,87.730527,158.78985,15081.368321,-14922.578471,2.175203,206.594087,-204.418883,87.463871,1.198135,55.081525,0.6875,11,0.105263,6,0.894737,51,0.3125,5,0.647059,0.6875,0.666667,0.569874,0.80318,0.532516,0.671233,0.111251,0.888749,0.328767,0.680546,0.671233,0.671025,0.564688,0.79091,0.57612,0.649832,0.671233,0.02,0,0.015625,0,15.625,0,44849,143306,18488,75.342466,38.630137,'Number of leaves: 84\nSize of the tree: 167\n',167,84,84
pacman-data,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,42,31,0,57.534247,42.465753,0,0.442611,0.189364,0.380834,62.502425,97.915506,158.78985,21520.58295,-21361.7931,2.175203,294.802506,-292.627303,71.042602,0.973186,44.740014,0.5,8,0.070175,4,0.929825,53,0.5,8,0.666667,0.5,0.571429,0.47977,0.751645,0.614669,0.575342,0.129283,0.870717,0.424658,0.614307,0.575342,0.589094,0.46055,0.748272,0.587161,0.539338,0.575342,0.024,0,0.015625,0,15.625,0,50173,143306,18488,71.232877,37.534247,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95
pacman-data,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,49,24,0,67.123288,32.876712,0,0.563201,0.16007,0.331703,52.833495,85.283631,158.78985,11861.563562,-11702.773712,2.175203,162.487172,-160.311969,87.432604,1.197707,55.061834,0.6875,11,0.105263,6,0.894737,51,0.3125,5,0.647059,0.6875,0.666667,0.569874,0.841557,0.545298,0.671233,0.11178,0.88822,0.328767,0.673622,0.671233,0.667337,0.560993,0.8274,0.606329,0.646102,0.671233,0.016,0,0.015625,0,15.625,0,47753,143306,18488,84.931507,40.821918,'Number of leaves: 90\nSize of the tree: 179\n',179,90,90
pacman-data,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.470485,0.181075,0.370991,59.721068,95.303234,159.155028,19375.354356,-19216.199328,2.180206,265.415813,-263.235607,75.222112,1.03044,47.263421,0.666667,10,0.086207,5,0.913793,53,0.333333,5,0.666667,0.666667,0.666667,0.58046,0.800575,0.569446,0.60274,0.130483,0.869517,0.39726,0.593351,0.60274,0.59136,0.471109,0.760748,0.520831,0.53471,0.60274,0.016,0,0.015625,0,15.625,0,49689,143306,18488,73.972603,38.90411,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94
pacman-data,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.57375,0.149621,0.333378,49.293432,85.536404,159.921683,15076.147312,-14916.225629,2.190708,206.522566,-204.331858,87.782763,1.202504,54.891095,0.8,12,0.137931,8,0.862069,50,0.2,3,0.6,0.8,0.685714,0.599805,0.83046,0.606042,0.684932,0.109199,0.890801,0.315068,0.699119,0.684932,0.672176,0.59332,0.83472,0.65361,0.621409,0.684932,0.015,0,0.015625,0,15.625,0,50657,143306,18488,76.712329,33.69863,'Number of leaves: 96\nSize of the tree: 191\n',191,96,96
pacman-data,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,41,32,0,56.164384,43.835616,0,0.424914,0.194831,0.383935,64.250888,98.616276,159.216532,22592.0189,-22432.802367,2.181048,309.479711,-307.298663,68.920852,0.944121,43.287497,0.533333,8,0.155172,9,0.844828,49,0.466667,7,0.470588,0.533333,0.5,0.361508,0.656322,0.294212,0.561644,0.11973,0.88027,0.438356,0.569573,0.561644,0.563656,0.441942,0.748455,0.512391,0.501898,0.561644,0.017,0,0.015625,0,15.625,0,49205,143306,18488,69.863014,38.90411,'Number of leaves: 93\nSize of the tree: 185\n',185,93,93
pacman-data,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,49,24,0,67.123288,32.876712,0,0.558356,0.159334,0.334603,52.544867,85.945005,159.216532,14003.767831,-13844.551299,2.181048,191.832436,-189.651388,86.344983,1.182808,54.231167,0.533333,8,0.068966,4,0.931034,54,0.466667,7,0.666667,0.533333,0.592593,0.506251,0.794253,0.587017,0.671233,0.114937,0.885063,0.328767,0.673442,0.671233,0.655189,0.563065,0.807135,0.583999,0.611195,0.671233,0.017,0,0.015625,0,15.625,0,47753,143306,18488,80.821918,38.082192,'Number of leaves: 90\nSize of the tree: 179\n',179,90,90
pacman-data,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,39,34,0,53.424658,46.575342,0,0.39256,0.191545,0.37704,63.167132,96.845245,159.216532,16164.76859,-16005.552058,2.181048,221.435186,-219.254138,72.941691,0.999201,45.812888,0.533333,8,0.103448,6,0.896552,52,0.466667,7,0.571429,0.533333,0.551724,0.441186,0.724713,0.470701,0.534247,0.125438,0.874562,0.465753,0.543992,0.534247,0.535473,0.407014,0.787804,0.544493,0.480241,0.534247,0.013,0.001,0.015625,0,15.625,0,46785,143306,18488,79.452055,38.356164,'Number of leaves: 88\nSize of the tree: 175\n',175,88,88
pacman-data,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,50,24,0,67.567568,32.432432,0,0.573589,0.160572,0.331064,52.933385,85.000816,161.393906,10800.59949,-10639.205583,2.180999,145.954047,-143.773048,89.297049,1.206717,55.328637,0.75,12,0.12069,7,0.87931,51,0.25,4,0.631579,0.75,0.685714,0.593036,0.83944,0.652092,0.675676,0.101709,0.898291,0.324324,0.681745,0.675676,0.673924,0.573873,0.826839,0.653118,0.636938,0.675676,0.016,0,0.015625,0,15.625,0,45817,143093,18701,83.783784,42.702703,'Number of leaves: 86\nSize of the tree: 171\n',171,86,86
pacman-data,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,658,74,47,27,0,63.513514,36.486486,0,0.510174,0.174456,0.361201,57.399277,92.537221,162.587243,20441.075227,-20278.487984,2.197125,276.230746,-274.033621,80.348954,1.085797,49.418978,0.666667,10,0.084746,5,0.915254,54,0.333333,5,0.666667,0.666667,0.666667,0.581921,0.768927,0.445663,0.635135,0.129388,0.870612,0.364865,0.617821,0.635135,0.61589,0.507006,0.763467,0.527353,0.570521,0.635135,0.014,0.001,0.015625,0,15.625,0,47753,143093,18701,74.324324,38.918919,'Number of leaves: 90\nSize of the tree: 179\n',179,90,90
pacman-data,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,53,20,0,72.60274,27.39726,0,0.633993,0.145255,0.301959,47.901656,77.560184,159.216532,10779.681113,-10620.464581,2.181048,147.666865,-145.485816,96.279784,1.318901,60.470972,0.666667,10,0.051724,3,0.948276,55,0.333333,5,0.769231,0.666667,0.714286,0.649452,0.892529,0.792964,0.726027,0.097964,0.902036,0.273973,0.730453,0.726027,0.724699,0.636536,0.856164,0.705781,0.708576,0.726027,0.017,0,0.015625,0,15.625,0,47269,143306,18488,86.30137,43.561644,'Number of leaves: 89\nSize of the tree: 177\n',177,89,89
pacman-data,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.488872,0.183319,0.370343,60.454578,95.125023,159.216532,16164.288652,-16005.072119,2.181048,221.428612,-219.247563,74.342523,1.018391,46.692716,0.6,9,0.068966,4,0.931034,54,0.4,6,0.692308,0.6,0.642857,0.560835,0.764943,0.457198,0.616438,0.123232,0.876768,0.383562,0.612775,0.616438,0.610262,0.495567,0.771457,0.516173,0.546923,0.616438,0.018,0.001,0.015625,0,15.625,0,46301,143306,18488,78.082192,40.821918,'Number of leaves: 87\nSize of the tree: 173\n',173,87,87
pacman-data,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,32,41,0,43.835616,56.164384,0,0.261535,0.225817,0.431099,74.469431,110.730662,159.216532,23690.123953,-23530.907421,2.181048,324.522246,-322.341198,51.316853,0.702971,32.230857,0.466667,7,0.137931,8,0.862069,50,0.533333,8,0.466667,0.466667,0.466667,0.328736,0.73046,0.455487,0.438356,0.176451,0.823549,0.561644,0.423361,0.438356,0.428767,0.252688,0.697695,0.429831,0.373333,0.438356,0.017,0,0.015625,0,15.625,0,50173,143306,18488,67.123288,37.534247,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95
pacman-data,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,51,22,0,69.863014,30.136986,0,0.593932,0.138934,0.321795,45.817252,82.655091,159.216532,15064.222334,-14905.005801,2.181048,206.35921,-204.178162,93.2941,1.278001,58.595737,0.8,12,0.155172,9,0.844828,49,0.2,3,0.571429,0.8,0.666667,0.575562,0.850575,0.534594,0.69863,0.096508,0.903492,0.30137,0.685975,0.69863,0.677433,0.604164,0.828517,0.620592,0.597018,0.69863,0.015,0.001,0.015625,0,15.625,0,47753,143306,18488,79.452055,34.246575,'Number of leaves: 90\nSize of the tree: 179\n',179,90,90
pacman-data,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.461255,0.185305,0.358839,61.162718,92.260406,158.78985,9743.401102,-9584.611252,2.175203,133.471248,-131.296045,77.011966,1.054958,48.4993,0.75,12,0.070175,4,0.929825,53,0.25,4,0.75,0.75,0.75,0.679825,0.872807,0.719175,0.589041,0.131371,0.868629,0.410959,0.592966,0.589041,0.590369,0.455405,0.800302,0.585711,0.566476,0.589041,0.018,0,0.015625,0,15.625,0,41945,143306,18488,83.561644,46.027397,'Number of leaves: 78\nSize of the tree: 155\n',155,78,78
